	H174CON1	H174CON2	HNF4AOE1	HNF4AOE2	HNF4GOE1	HNF4GOE2
Dapp1	483.60313323313	458.659935136121	424.33026546645	464.121892674806	514.760024902246	409.394797645559
1110002E22Rik	8.07687905191031	2.0475889961434	0	0	7.12470622702071	0.882316374236118
Mttp	115.095526489722	106.474627799457	944.299735843731	1150.84421349101	161.196478386344	97.9371175402091
Trmt10a	140.335773526942	134.117079247392	179.186096557076	135.78626116625	247.58354138897	163.228529233682
Adh1	1307.44479652798	1343.21838147007	1786.3644595414	2666.7531291339	247.58354138897	243.519319289169
Adh6a	4.03843952595516	6.14276698843019	28.5818313526624	32.2770620805021	5.34352967026553	1.76463274847224
Adh5	2045.46961989629	1971.82820328609	2349.20667694768	2535.41887653048	2183.72245858185	1452.29275199265
Metap1	1447.78057005492	1413.86020183701	1484.0566279267	1569.33301839683	1762.47420290925	1311.12213211487
Eif4e	1608.30854121164	1377.00359990643	1522.53217013221	1424.64274010492	2340.4659955763	1533.46585842237
Tspan5	600.71787948583	555.920412452932	411.13865099599	460.782886252685	431.93531501313	284.10587250403
Rap1gds1	2762.29263575333	2923.95708649277	2503.10884576971	2831.47744595853	2098.2259838576	2657.53691919919
Unc5c	11.1057086963767	1.0237944980717	6.59580723522979	3.33900642212091	8.0152945053983	7.94084736812507
Pdlim5	3953.6322959101	4219.05712655347	3588.11913596501	3885.49047320803	3443.90487248614	4269.52893492858
Gbp5	2.01921976297758	11.2617394787887	1.09930120587163	1.11300214070697	8.0152945053983	2.64694912270836
Gbp7	95.912938741435	105.450833301385	60.4615663229397	45.6330877689858	34.732942856726	44.998135086042
Gbp3	94.9033288599462	85.9987378380226	27.4825301467908	34.5030663619161	32.9517662999708	10.5877964908334
Gbp2	120.143575897166	109.546011293672	37.3762409996355	51.1980984725206	43.6388256405018	13.2347456135418
Kyat3	88.8456695710134	73.7132038611622	84.6461928521156	95.7181841007994	83.7152981674933	54.7036152026393
Gtf2b	504.804940744395	529.301755503068	598.019855994168	667.801284424182	463.105904756346	422.629543259101
Pkn2	2744.11965788653	2717.15059788229	3111.02241261672	3026.25282058225	2480.28835528158	2591.36319113148
Lmo4	1019.70598030368	1013.55655309098	1059.72636246025	1253.24041043605	835.371805118178	1046.42721984404
Hs2st1	1023.74441982963	842.582871913007	1056.42845884264	1020.62296302829	1357.25653624745	1073.77902744536
Selenof	4165.65037102274	3722.51679498869	3760.70942528685	4237.19914967143	4022.78725343157	3183.39747824391
Sh3glb1	3937.47853780628	4189.36708610939	3650.77930469969	4045.76278146983	2868.58484465421	3897.19142500093
Clca3a1	8.07687905191031	7.16656148650188	10.9930120587163	5.56501070353485	16.0305890107966	3.52926549694447
Clca3a2	19.182587748287	9.21415048264528	6.59580723522979	11.1300214070697	20.4835304026845	12.3524292393057
Clca3b	1872.8263301617	1514.19206264804	1397.21183266284	1331.15056028554	1852.42361902538	642.326320443894
Clca4b	1976.81614795505	1902.21017741721	2266.7590865073	2829.25144167712	388.296489372629	279.69429063285
Clca4a	9820.47531724145	10318.8247460646	12825.5471689043	14820.736505654	5306.12496257367	7587.03850205638
Clca1	849.081910332072	752.488956082698	1157.56416978283	1895.44264562397	254.70824761599	630.856207578825
Odf2l	469.468594892287	423.850922201683	384.755422055071	365.064702151886	349.110605124015	523.213609922018
Znhit6	152.451092104807	69.6180258688754	128.618241086981	87.9271691158506	248.474129667347	152.640732742848
Ddah1	2525.03431360346	2210.3723213368	3616.70096731767	3079.67692333619	4729.91434646337	1760.22116660106
Bcl10	1490.18418507745	1468.12131023481	1511.53915807349	1559.31599913046	1553.18595749051	1149.65823562966
2410004B18Rik	192.835487364359	149.473996718468	244.044867703502	221.487426000687	241.349423440327	173.816325724515
Syde2	92.8841090969686	93.1652993245245	118.724530234136	110.18721192999	203.05412747009	181.75717309264
Mcoln3	25.2402470372197	26.6186569498641	37.3762409996355	84.5881626937297	1.78117655675518	6.17621461965283
Mcoln2	32.3075162076413	22.5234789575774	30.7804337644057	28.9380556583812	25.8270600729501	33.5280222209725
Ssx2ip	1559.84726690018	1674.9277988453	1805.05258004122	2145.86812728304	1285.11888569886	1217.59659644584
Ctbs	112.066696845256	137.188462741608	119.823831440008	115.752222633525	146.947065932302	152.640732742848
Spata1	12.1153185778655	9.21415048264528	5.49650602935816	16.6950321106045	9.79647106215348	18.5286438589585
Gng5	3190.36722550457	3368.28389865589	2737.26000262036	3263.32227655284	2285.24952231689	2676.06556305815
Rpf1	398.795903188072	442.279223166973	433.124675113423	496.398954755308	591.350616842719	449.099034486184
Prkacb	560.333484226278	550.801439962573	471.60021731893	594.343143137522	773.030625631747	1061.42659820605
Ttll7	104.999427674834	104.427038803313	119.823831440008	102.396196945041	309.034132597023	124.406608767293
Adgrl2	230.191052979444	228.306173069989	87.9440964697305	113.526218352111	138.041183148526	315.86926197653
Ifi44	191.82587748287	292.805226448506	73.6531807933993	114.639220492818	6.23411794864312	12.3524292393057
Gipc2	4745.16644299731	5177.32877674858	4854.51412512913	5756.44707173645	3025.32838164867	3962.48283669441
Dnajb4	308.940623735569	395.184676255675	231.952554438914	330.56163578997	244.021188275459	373.219826301878
Fubp1	1489.17457519596	1347.31355946235	1396.11253145697	1096.30710859637	2165.9106930143	2331.07986073182
Nexn	3.02882964446637	5.11897249035849	6.59580723522979	10.0170192663627	10.6870593405311	14.1170619877779
Miga1	266.53700871304	225.234789575774	218.760939968455	170.289327528166	470.230610983367	321.163160221947
Usp33	812.735954598475	823.130776449645	823.376603197852	860.350654766488	807.763568488473	800.260951432159
Zzz3	731.967164079372	706.418203669471	930.0088201674	908.209746816887	1116.7977010855	864.670046751396
Ak5	3.02882964446637	9.21415048264528	1.09930120587163	2.22600428141394	2.67176483513277	10.5877964908334
Pigk	631.006175930493	584.586658398939	756.319229639682	775.762492072758	666.160032226436	524.97824267049
Rabggtb	764.274680287013	720.751326642475	627.700988552702	613.26417952954	839.824746510066	817.907278916882
Acadm	3435.70242670635	3640.61323514296	3895.92347360906	4755.85814724088	2014.51068569011	3028.10979637836
Tyw3	35.3363458521076	32.7614239382943	35.1776385878922	28.9380556583812	47.2011787540122	29.998756724028
Cryz	467.449375129309	461.731318630336	423.230964260578	530.902021117225	296.565896699737	389.983837412364
Fpgt	680.477060123444	585.610452897011	673.87163919931	747.937438555084	497.838847613072	650.267167812019
Lrriq3	11.1057086963767	14.3331229730038	7.69510844110142	6.67801284424182	2.67176483513277	15.8816947362501
Zranb2	1068.16725461514	1025.84208706784	982.775278049239	987.232898807082	1155.98358533411	1293.47580463015
Ptger3	9.0864889333991	10.237944980717	8.79440964697305	14.4690278291906	2.67176483513277	0.882316374236118
Cth	1582.05868429293	1701.54645579516	2022.7142188038	2514.27183585704	817.560039550626	727.028692370562
Ankrd13c	2121.19036100795	2255.41927925195	2577.86132776898	2825.912435255	1920.10832818208	1771.69127946613
Srsf11	2052.53688906671	2105.94528253348	1593.98674851387	1444.67677863765	2260.31305052232	3024.58053088141
Lrrc40	507.833770388861	485.278592085985	503.479952289207	568.744093901262	529.009437356288	513.508129805421
Depdc1a	87.8360596895247	54.2611083978	115.426626616521	51.1980984725206	215.522363367376	67.9383608161811
Rpe65	23.2210272742422	9.21415048264528	6.59580723522979	4.45200856282788	25.8270600729501	13.2347456135418
Wls	4939.01154024316	4723.78781410281	3904.71788325604	3668.45505577017	4991.74730030638	4645.39571035316
Tmem68	383.65175496574	362.423252317381	356.173590702409	404.01977707663	351.782369959148	301.752199988752
Tgs1	287.738816224305	289.73384295429	317.698048496902	379.533729981077	433.716491569886	236.46078829528
Lyn	602.737099248807	646.014328283241	618.906578905729	592.117138856108	504.963553840093	607.033665474449
Rps20	12285.9426478371	13005.2615090048	11320.6038180661	12010.4061003689	10998.7652379632	9899.58971892925
Plag1	0	1.0237944980717	6.59580723522979	11.1300214070697	0.890588278377589	4.41158187118059
Chchd7	220.094954164556	244.686885039136	258.335783379833	297.171571568761	112.214123075576	133.229772509654
Gm11808	55.5285434818834	80.8797653476641	60.4615663229397	45.6330877689858	42.7482373621243	47.6450842087504
Fam110b	53.5093237189058	39.9279854247962	31.8797349702773	38.9550749247439	35.6235311351035	31.7633894725003
Ubxn2b	167.595240327139	78.8321763515207	263.832289409192	181.419348935236	334.861192669973	89.9962701720841
Sdcbp	9540.81338006906	9730.14290967342	8736.14668306186	9842.27793027173	8334.12510905748	7137.05715119596
Nsmaf	370.526826506386	334.780800869445	330.889662967361	280.476539458156	580.663557502188	428.805757878754
Tox	29.2786865631749	24.5710679537207	116.525927822393	61.2151177388833	42.7482373621243	17.6463274847224
Car8	252.402470372197	241.615501544921	171.490988115975	161.385310402511	295.675308421359	697.91225202077
Rab2a	4709.8300971452	4629.59872028022	4745.68330574783	5243.35308487053	4599.88845782025	3771.90249985941
Chd7	612.833198063695	732.013066121264	606.814265641141	654.445258735698	748.984742115552	860.258464880215
Asph	1817.29778667982	1920.63847838251	1762.17983301223	1679.52023032682	1782.95773331193	1718.75229701196
2610301B20Rik	89.8552794525022	92.1415048264528	76.9510844110142	79.0231519901948	140.712947983659	89.9962701720841
Plekhf2	1506.33794318127	1449.69300926952	1850.12392948196	1899.8946541868	1489.06360144733	1107.30704966633
Ndufaf6	134.278114238009	101.355655309098	129.717542292853	130.221250462715	152.290595602568	112.054179527987
Trp53inp1	5107.61639045178	4449.4108886196	4725.89588404214	4271.70221603335	3658.53664757513	3551.32340630038
Ccne2	77.7399608746368	27.6424514479358	112.128722998906	65.6671263017112	257.380012451123	39.7042368406253
Ints8	766.293900049991	669.56160173889	751.922024816196	798.022534886897	851.402394128975	586.740388867019
Dpy19l4	931.869920614152	917.319870272241	879.440964697305	867.028667610729	726.720035156112	760.556714591534
Esrp1	8441.34821912777	9664.62006179683	7433.47475410397	8219.52080912097	6113.88853106215	8340.53668565403
Virma	1551.77038784827	1271.55276660505	1476.3615194856	1318.90753673776	1608.40243074993	1084.36682393619
Rad54b	32.3075162076413	33.785218436366	40.6741446172504	11.1300214070697	80.152945053983	29.998756724028
Gem	26.2498569187085	16.3807119691472	3.29790361761489	8.90401712565576	8.90588278377589	47.6450842087504
Cdh17	49931.2662989096	54930.6699995389	45627.5958509079	50319.9397835028	28531.7766743828	34449.160515675
Pdp1	596.679439959874	590.72942538737	621.105181317472	483.042929066825	669.722385339947	445.56976898924
Tmem67	70.6726917042152	40.9517799228679	101.13571094019	75.6841455680739	69.4658857134519	52.056666079931
Rbm12b2	128.220454949076	95.2128883206679	115.426626616521	107.961207648576	142.494124540414	143.817569000487
Rbm12b1	18.1729778667982	12.2855339768604	34.0783373820206	24.4860470955533	17.8117655675518	8.82316374236118
Triqk	58.5573731263498	54.2611083978	24.1846265291759	22.2600428141394	40.9670608053691	32.6457058467364
Otud6b	790.524537205722	658.299862260102	1074.01727813658	877.045686877092	1399.11418533119	560.270897639935
Pip4p2	833.93776210974	742.251011101981	876.14306107969	800.248539168311	969.850635153194	793.20242043827
Tmem64	264.517788950063	208.854077606626	283.619711114881	203.679391749375	330.408251278085	241.754686540696
Decr1	827.880102820807	787.297969017136	970.682964784651	1052.90002510879	713.361210980449	539.095304658268
Nbn	290.767645868771	267.210363996713	319.896650908645	329.448633649263	438.169432961774	265.577228645072
Osgin2	79.7591806376143	53.2373138997283	68.1566747640412	74.571143427367	124.682358972862	67.056044441945
Ripk2	223.123783809022	180.187831660619	211.065831527353	161.385310402511	426.591785342865	301.752199988752
Cpne3	6263.61970475645	5599.13210995412	6111.0154034404	5038.56069098045	8327.00040283045	4784.80169748247
Rmdn1	278.652327290906	284.614870463932	290.215518350111	371.742714996128	171.883537726875	206.462031571252
Wwp1	1860.71101158384	2004.58962722438	1741.29311010066	1714.02329668873	1851.53303074701	1886.39240811682
Ttpa	14.134538340843	7.16656148650188	17.5888192939461	10.0170192663627	5.34352967026553	9.7054801165973
Ggh	1081.29218307449	1143.57845434609	824.475904403724	1109.66313428485	572.64826299679	514.390446179657
Ccnc	501.776111099928	366.518430309668	512.27436193618	465.234894815513	556.617673985993	343.22106957785
Tstd3	246.344811083265	232.401351062275	193.477012233407	290.493558724519	161.196478386344	108.524914031043
Usp45	692.592378701309	610.181520850732	622.204482523343	688.948325097614	650.12944321564	605.269032725977
Pnisr	553.266215055856	542.611083978	417.73445823122	405.132779217337	517.431789737379	1656.10783444119
Coq3	225.143003572	270.281747490928	269.32879543855	309.414595116538	308.143544318646	250.577850283058
Faxc	141.34538340843	78.8321763515207	100.036409734318	65.6671263017112	245.802364832214	119.995026896112
Fbxl4	328.123211483856	372.661197298098	312.201542467543	351.708676463402	298.347073256492	332.633273087017
Mms22l	197.883536771803	136.164668243536	229.753952027171	190.323366060892	381.171783145608	174.698642098751
Klhl32	15.1441482223318	15.3569174710755	8.79440964697305	8.90401712565576	27.6082366297052	27.3518076013197
Ndufaf4	327.113601602368	238.544118050706	429.826771495808	332.787640071384	546.821202923839	214.402878939377
Gpr63	19.182587748287	6.14276698843019	6.59580723522979	3.33900642212091	22.2647069594397	5.29389824541671
Ufl1	715.813405975552	678.775752221536	649.687012670134	657.784265157819	560.180027099503	742.028070732576
Fut9	45.4324446669955	30.7138349421509	36.2769397937638	21.1470406734324	45.420002197257	119.112710521876
Manea	584.564121382009	542.611083978	537.558289671228	555.388068212778	431.044726734753	478.215474835976
Map3k7	1427.58837242515	1331.95664199128	1579.69583283753	1532.6039477535	1809.67538166326	1122.30642802834
Bach2	7.06726917042152	13.3093284749321	3.29790361761489	4.45200856282788	5.34352967026553	11.4701128650695
Casp8ap2	287.738816224305	271.305541989	341.882675026077	299.397575850175	495.167082777939	247.930901160349
Mdn1	253.412080253686	225.234789575774	396.847735319659	232.617447407757	791.732979477676	307.928414608405
Lyrm2	216.056514638601	140.259846235823	195.67561464515	263.781507347552	196.820009521447	134.994405258126
Ankrd6	7.06726917042152	6.14276698843019	14.2909156763312	4.45200856282788	15.140000732419	7.94084736812507
Rragd	26.2498569187085	26.6186569498641	12.0923132645879	20.0340385327255	36.5141194134811	6.17621461965283
Ube2j1	1656.7698155231	1482.45443320782	1764.37843542397	1666.16420463833	1932.57656407937	1269.65326252577
Pm20d2	40.3843952595516	51.1897249035849	43.9720482348653	45.6330877689858	38.2952959702363	40.5865532148614
Pnrc1	3337.77026820194	3899.6332431551	3258.32877420352	3564.94585668442	2753.6989567435	3256.62973730551
Rngtt	541.150896477991	531.349344499211	545.253398112329	497.511956896015	571.757674718412	459.686830977018
Akirin2	1505.32833329978	1627.833251934	1131.18094084191	1262.1444275617	1163.10829156113	1223.7728110655
Orc3	672.400181071534	646.014328283241	620.0058801116	593.230140996815	646.567090102129	653.796433308964
Rars2	471.487814655265	421.80333320554	518.87016917141	578.761113167624	618.958853472424	364.396662559517
Slc35a1	1495.2322344849	1383.14636689486	1332.35306151642	1154.18321991313	1515.78124979866	1407.29461690661
