	GS4	GS5	GS6	GS3	GS7	MTA2_KO_4	MTA2_KO_5	WT_Ctrl_3	WT_Ctrl_4
Chrna4	0.983688009217429	0.0848133041328669	0.0848133041328669	0.0848133041328669	1.0016175100231	-0.0848133041328669	1.04417910265216	-0.0848133041328669	0.917243850924873
Kcnq2	0.621076718336381	0.621076718336381	0.621076718336381	16.7743568665406	1.53788092422661	2.17373244876882	2.76590050201871	3.80536088370799	7.39538052212555
Eef1a2	-0.0817874532712627	-0.0817874532712627	3.45253853755968	10.0140126393563	-0.0817874532712627	2.87659662037646	1.21077986005629	3.40161565480454	3.08795891844448
Ppdpf	962.877353442266	1019.964661457	1239.49221728084	978.346482827386	1162.30895851899	802.071499429611	989.368141124597	1237.88600555333	1261.06609271363
Ptk6	937.419061383192	787.595618024072	585.924806393646	351.332445376707	267.225452247823	778.023241136135	940.191519292598	307.209035825645	318.174110485975
Srms	6.31928962236888	1.82491609694607	5.35924208777701	1.82491609694607	3.65852450872653	2.36729765371173	3.82004593697907	4.81474030612048	4.18742683340038
Fndc11	-0.0200295503488153	7.35735713616128	-0.0200295503488153	-0.0200295503488153	-0.0200295503488153	1.41743413390142	1.14902195713385	2.233248351371	1.02208670540656
Helz2	4934.40890399826	4254.96437940614	3025.51240126695	2834.89240303104	2461.8553313811	3591.59514389174	4167.24922823602	2764.2550259312	3486.20733720782
Gmeb2	705.616731684327	552.822482037252	656.018607414031	729.71340942232	846.537900573734	609.222682520724	551.085222345642	768.837409169914	863.421990869054
Stmn3	-1.32193056737838	12.2116960276901	2.16651580132208	23.2401055674625	-2.18494627085161	5.41595926618467	7.40553190298716	8.44499228467644	6.02266899274755
Rtel1	290.786558667172	383.014125881865	373.290834542769	356.043602793707	305.781688487917	368.865125959644	318.594586791904	304.55869622535	375.115039321848
Arfrp1	429.94935176855	381.274850320234	449.666612624471	410.451066193803	520.422428656388	277.97743025412	391.394177426597	577.786187570097	506.253652399945
Zgpat	415.798739049793	287.186313313134	359.17967186333	438.866448254896	303.030553907692	355.690939976494	346.988357704553	377.885634526564	362.684448903467
Lime1	4.60021964912856	1.00472082879031	1.00472082879031	1.00472082879031	3.75513344646101	0.392683754762287	2.38225639156478	2.31510737274297	4.00556494649839
Zbtb46	6.65754872513464	9.12509529043802	15.4474840800815	6.98966463766924	8.54494563933211	17.0001441434081	8.45799186475435	4.89195059420779	7.06170409575425
Abhd16b	0.928226993345338	2.40370433064736	0.928226993345338	1.9378070026081	0.928226993345338	0.469177590207262	-0.928226993345338	-0.928226993345338	7.08823024711659
Tpd52l2	610.747917153166	706.018448753314	648.055087952845	807.903980279392	758.873213854453	730.79360152571	676.02650592737	682.406455160936	736.052355780523
Dnajc5	2903.84576627318	2429.51779808093	2532.45298468643	2753.26334393525	2741.80396145946	2784.76537513374	2684.68123983458	2472.75894769649	2746.50152088337
Uckl1	916.833450148022	653.722324354863	864.46725534252	682.323705385746	650.271574444431	583.060759014177	713.686405571053	887.415031803702	829.932451351531
Zfp512b	333.097244270217	249.243965207303	345.847885979182	240.164263452468	313.076918923878	245.172396258941	312.900929128287	307.011499658145	320.059397221069
Prpf6	1171.99630015965	1242.60581632406	951.588010212249	1272.16913928048	1056.81342761518	1201.20175252448	1157.83536373039	1084.96106123897	1112.13997737947
Samd10	470.514068068655	395.075349543003	537.268404146065	446.154443371881	527.977394214843	408.749995135138	389.45203792622	547.017595550796	556.372098863407
Gm29797	0.858833169150323	0.858833169150323	0.858833169150323	0.858833169150323	0.858833169150323	0.538571414402278	1.39915164441974	1.35438563187186	0.143223985907417
Sox18	0.685634678425074	-1.11211473174405	4.18937425450236	8.98368536088355	0.721493680036414	1.11211473174405	1.11211473174405	4.43194293327733	4.11828619691727
Tcea2	10.4504813027784	10.3825397892616	23.6277377315103	16.0519078699832	12.3737372185872	3.82572430751261	0.817846663354592	30.5620024395104	23.1035497193189
Rgs19	42.4670854665405	28.5510627997715	45.4508559918057	42.4141563799047	34.8613096425326	51.3782055928181	40.69706222183	31.9435611359252	30.9767472738711
Lkaaear1	0	0	0	0	0	0	0	0	0
Oprl1	-0.588574353173722	-0.588574353173722	2.06217013994949	5.46890570240286	-0.588574353173722	0.588574353173722	2.84655916674378	0.588574353173722	0.588574353173722
Myt1	48.5585593427245	22.7028349505058	29.299860351528	23.3636030570388	23.7127986148588	20.7377687622174	23.2724720743612	28.2011779075204	45.8987063092257
Pcmtd2	954.278714512891	759.515136830243	898.913455974748	913.77196591988	1040.05892554884	667.869384162134	700.10115446069	1118.40030029937	1166.85972010708
Polr3k	590.072345807877	680.102947699268	758.562494867476	753.95196544341	695.540552516461	724.40474666661	735.656035015337	662.213268461275	660.31019492437
Gm14496	0	0	0	0	0	0	0	0	0
Hnf4g	404.652888423637	427.139206268052	360.687684084946	665.614514218148	912.466703835593	473.591301165588	499.516690249592	544.832114377609	698.508691671509
Zfhx4	2.28713881875919	0.489389408590067	0.489389408590067	21.6905696031081	0.489389408590067	9.29244267627812	4.02658021855004	-0.489389408590067	7.52706783187186
Pex2	949.014473888612	940.342028355803	988.496470309372	1081.64781343485	1163.38628843647	958.25046254429	967.484554074846	1094.34253346619	1078.23210945477
Gm8797	189.857296309313	186.473439544208	198.371953931477	195.210847724843	186.566599002671	-131.853599163064	-143.885109739696	529.502823020984	511.419995091785
1700008P02Rik	0	0	0	0	0	0	0	0	0
Pkia	56.4522406817547	49.9466752255792	68.5283861793551	113.436389548088	127.509931891449	64.4650812012028	56.7918154743727	124.528661061377	86.9133410840294
Zc2hc1a	133.750017456724	148.561313897878	108.681729105698	130.744203962408	94.9501698020402	115.162229659595	121.487928733709	152.067399014992	104.632389971501
Il7	119.887662930866	68.9217703297627	116.224142220724	105.346880389605	127.61174626611	124.326235937117	108.988010805263	92.2742559461291	104.805259021145
Stmn2	1.33252252900651	5.43668246804547	2.1855176119606	20.7359533133554	1.36838153061785	10.2470589660308	7.23918132187278	4.89166448320698	2.46934119127809
Hey1	-1.78740806145953	0.26467190805995	4.3823692151178	12.4574173723974	3.73134667468754	2.68628276654409	6.07325998689918	3.79289216705518	2.68628276654409
Mrps28	449.431379219447	435.78413732933	529.955982283138	273.262940405747	474.320061972923	426.252394402429	481.783385595999	390.483585230036	431.684235740002
Tpd52	10050.3382902758	9898.87988330001	11799.7304424915	11890.6413150612	10925.7346282208	11938.4737263279	11152.2816971918	10464.931994151	10096.5722298087
Zbtb10	441.843167723401	451.909976663765	503.719205004184	771.805120341819	649.725770797208	392.295324362998	444.054732991137	725.89089092687	692.961644143294
Zfp704	1072.38374058522	985.85430467369	900.198781330989	929.582142275045	855.040020322014	1136.71230627795	959.9062392373	786.56415345519	911.26449237913
Pag1	436.944206176644	371.066620750071	330.270282298525	377.677560979666	491.469493855503	461.467292133963	411.53161571744	345.278238630204	387.665384766718
Fabp5	147.414737493551	181.541321881315	226.31507040173	35.8219513464763	194.341448342806	152.544602328095	172.520591361253	161.13843644821	142.143993435146
Gm9833	19.2146942518016	20.9950081672541	21.5442813900115	18.5107656117555	15.0071927392695	20.6227433082632	21.1125302838897	21.793862565196	12.6884175707248
Pmp2	0	0	0	0	0	0	0	0	0
Gm37389	0	0	0	0	0	0	0	0	0
Fabp9	0	0	0	0	0	0	0	0	0
Fabp4	1.89268395552046	1.89268395552046	1.89268395552046	1.89268395552046	1.89268395552046	-1.89268395552046	1.49429326483463	5.85358184805719	2.1155446647105
Fabp12	0.203868261113207	2.41708426706624	0.203868261113207	0.203868261113207	0.203868261113207	1.19353632243939	-0.203868261113207	-0.203868261113207	1.80024604900227
Impa1	1549.32015519839	1742.86869614142	1486.65135823784	1624.62792505728	1650.91418594494	1360.31665593884	1411.55874874697	1801.96787632283	1869.66257545528
Gm38303	0	0	0	0	0	0	0	0	0
Slc10a5	1035.34832226432	968.763083415761	903.670473038247	905.658031802896	1028.11413065722	835.281260223567	800.683904275877	1004.32051060159	1232.95755784173
Zfand1	398.055193122676	285.665200581656	455.023940278862	419.599492612603	401.147398102853	306.940571584985	324.677989001114	494.12527094975	441.849148223074
Chmp4c	3628.96013444889	3625.61550474071	3283.61736230228	3494.16795402574	3361.73672299867	3091.45963334748	3464.30161755406	3637.05761094023	3722.45928097126
Snx16	71.4293212192861	83.2740279564691	94.1696175188867	105.759888665127	102.075909366587	103.18608976899	83.3789323879041	79.397456091241	99.4045335329499
Ralyl	-0.504790004631382	-0.504790004631382	-0.504790004631382	4.54311004168244	-0.504790004631382	0.504790004631382	0.504790004631382	0.504790004631382	0.504790004631382
Slc7a12	0	0	0	0	0	0	0	0	0
Lrrcc1	202.071612769322	305.409748983247	188.926537842128	294.511461525844	246.427206008962	239.629909540667	237.493719001261	265.969186692793	246.784438468882
E2f5	586.947873413951	451.927293328018	445.533739418935	474.19772338058	489.410301267871	495.620220146604	513.9747245814	470.24658752423	478.572012395252
Car13	1079.88889272174	1309.07375072599	978.93392533281	775.3453948251	641.351408851704	1134.72342627507	990.453281538968	885.699548769574	816.798441382258
Car1	142084.30131152	232636.812414994	125830.58059133	71865.3768265246	128837.231406813	131946.766944819	128592.501557133	151599.369187051	148864.804351941
Car3	21.8739489168143	27.7836757807058	19.6174032853404	6.23449847452418	23.364497148486	9.68485081299692	17.050973306957	33.4486672581579	18.9147275065846
Car2	5568.89364405181	8097.39492172783	6720.9427628476	18868.3883384689	25238.668309717	11202.9055165671	11544.7400370184	14481.8512283721	14365.9335994927
Gm9733	0	0	0	0	0	0	0	0	0
Sirpb1a	0.41497852519166	0.41497852519166	0.41497852519166	0.41497852519166	0.41497852519166	-0.41497852519166	-0.41497852519166	2.90484967634162	-0.41497852519166
Sirpb1b	-0.0450346661141598	-0.0450346661141598	-0.0450346661141598	-0.0450346661141598	1.7885737456663	0.0450346661141598	0.0450346661141598	1.15164406662525	0.0450346661141598
Sirpb1c	0.279450225912015	0.279450225912015	0.279450225912015	0.279450225912015	0.279450225912015	-0.279450225912015	0.849542180873015	0.827159174599075	-0.279450225912015
Gm5150	0.141124050848129	0.141124050848129	0.141124050848129	0.141124050848129	0.141124050848129	-0.141124050848129	0.987868355936901	-0.141124050848129	-0.141124050848129
Ythdf3	2218.17263309253	2319.15754667849	2201.42084832824	2474.7707578961	2220.50066062126	2665.10828451018	2222.27252500565	2149.69713731427	2110.1400104632
Cypt12	0	0	0	0	0	0	0	0	0
Bhlhe22	0	0	0	0	0	0	0	0	0
Cyp7b1	1.57340236739253	1.57340236739253	1.57340236739253	1.57340236739253	1.57340236739253	5.41362055037046	1.81357485296256	0.639816433629647	-1.57340236739253
Armc1	672.290817148807	750.591558904633	790.440558193522	707.449640163868	684.455349536653	839.681503386897	658.815933070534	710.131748512762	675.553154187792
Mtfr1	832.843896249835	1028.38496232234	874.439779818742	1009.40169677923	1062.03761275759	937.368926325966	897.314757855985	965.723886076701	1045.27878808353
Pde7a	715.028671111397	692.268217588784	707.293732708872	774.72044747586	752.398822060825	637.902313582254	517.476615753483	851.820286104157	906.168697316697
Dnajc5b	0.174675572944075	0.174675572944075	0.174675572944075	0.174675572944075	0.174675572944075	1.22272901060853	-0.174675572944075	-0.174675572944075	-0.174675572944075
1700064H15Rik	0.254361760779788	1.72983909808181	0.254361760779788	0.254361760779788	0.254361760779788	-0.254361760779788	-0.254361760779788	1.95885704024239	0.747695394277952
Trim55	-0.516417068055707	4.64775361250136	-0.516417068055707	-0.516417068055707	-0.516417068055707	0.516417068055707	0.516417068055707	0.516417068055707	0.516417068055707
Crh	0	0	0	0	0	0	0	0	0
Cp	13.614946758906	20.1866532632483	11.7713177266064	34.3600734650523	19.2054194982758	50.9678238592786	22.4912141564976	1.94552077162767	3.90616978226737
Hps3	205.249021321781	137.356027380471	167.776581057944	244.220826402353	266.539797951582	220.567311452241	185.208860462248	231.882504699985	179.25512667683
Hltf	693.782964046191	773.935562161685	634.098406324066	779.0922096217	848.886504043287	733.460741011809	727.874018567506	800.030950929058	722.470806449173
Gyg	408.041114207936	462.784108932445	505.21955139183	418.268317249429	560.403840246566	454.340699702954	484.773752092292	499.596539144025	445.062554683294
Cpa3	-1.07095585609002	1.14226014986301	-0.187374358382286	1.95778417169827	3.51306517336114	1.07095585609002	1.07095585609002	1.07095585609002	1.07095585609002
Cpb1	0.947313409639992	0.04843870455543	0.04843870455543	0.04843870455543	0.04843870455543	-0.04843870455543	-0.04843870455543	1.05817069595566	-0.04843870455543
