gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Trim44,989.6896278848265,0.03156998523358408,0.14454295612159962,0.3763260471894734,0.7066745173000014,0.9673119305076184
Slc1a2,2.809167009340404,-0.05821005359299643,0.0637876759991747,0.03630940078025196,0.9710356541451468,NA
Cd44,1936.8526108559672,-0.24480704133715633,0.19103340986490142,-0.7955565535752583,0.42628982767407747,0.9449713344752055
Pdhx,319.44768362395644,0.15319539557830186,0.19396555846686506,0.8280199685503051,0.4076591912559635,0.9441331339461017
Apip,88.47403755256353,0.05202806568494163,0.19101078280385192,0.5911013316136347,0.5544525277048129,0.9623661691801567
Ehf,6524.354159743941,-0.04317330515000732,0.1661673175655548,-0.09026625673441555,0.9280756338803502,0.9931293970320851
Cat,5345.137115455674,0.25929472037790785,0.1766536771561356,1.185894109084537,0.2356641198673274,0.8807982362538093
Abtb2,769.5266603200635,-0.2022294952717589,0.19308882394994184,-1.1823329956038855,0.23707359822781454,0.8808122750737842
Nat10,468.62000776261334,-0.0025181077696212243,0.19426976298086732,0.44263805513965854,0.6580275544267824,0.966945778105542
Caprin1,8500.457466546419,0.051452826732198774,0.17336431120577653,0.36900399839998616,0.7121247444800585,0.9673119305076184
Fbxo3,1414.4163133553925,-0.1250907249207244,0.16854182949308036,-0.7109057763833166,0.47714262626316484,0.9545872055724944
Hipk3,2579.8462471439943,0.05972691892940358,0.1558119436734532,0.37808677507264854,0.7053661323790683,0.9673119305076184
Cstf3,603.0857434165409,0.14146538662970093,0.18378193656618846,0.8370100196161341,0.402586936038023,0.9441331339461017
Tcp11l1,269.6852160702295,-0.1573178574828762,0.19397528256138385,-0.3100622620147611,0.7565136094950955,0.9713556807957259
Depdc7,397.2754745973347,0.24889749507453166,0.1883648159574072,1.291289824176875,0.1966031978346974,0.8438421241533121
Qser1,797.442689529197,-0.19285487474607554,0.14568623203781847,-1.2061470780201546,0.22776078527358515,0.8750332402896837
Prrg4,392.49837800327475,-0.010319850680986972,0.182455052459152,0.11437428250680748,0.908941099781798,0.9885725888028212
Ccdc73,15.540352763008727,-0.31135021217499925,0.16341753365795664,-1.7239397949720643,0.08471871231191985,0.620772504559535
Eif3m,2215.1142005699503,-0.013542516840536017,0.1299955007158972,-0.07793362723836376,0.9378808500794947,0.9950171110940538
Rcn1,8.807829768764877,0.023124625129743795,0.141248365526641,0.6128381283105341,0.539983377060808,0.9615199130817007
Elp4,197.6755015428039,0.06527769080003898,0.18257513251274196,0.4631310696084037,0.6432704208973452,0.966945778105542
Immp1l,332.62227845393795,0.3542010068322747,0.16530171552569475,2.066411526248549,0.038789638510751456,0.4237283561770431
Dnajc24,167.75839659296815,0.1950793020844384,0.18976676834615433,1.0139722598255112,0.31059598916744957,0.9157027115740732
Mpped2,122.39365749474528,-0.07017502714823358,0.19208436489974348,-0.31846120104043957,0.7501351209008607,0.9709988379993264
Arl14ep,340.79334312563867,-0.12169003891414454,0.16660138164832683,-0.5884306628996792,0.5562432613320311,0.9623661691801567
Mettl15,78.51434029019613,-0.21977705111089513,0.19073916589911777,-1.010690083971186,0.3121647845151474,0.917170205142449
Kif18a,78.48167330350762,-0.15800310149222724,0.18416577390946093,-0.3773029061304475,0.7059485127368129,0.9673119305076184
Bdnf,112.08880413046879,-0.2484170582466509,0.18416636166279085,-1.458117419660372,0.1448081806757964,0.7564497753324084
Lin7c,5851.967319480118,-0.14133854605056612,0.15487166340803316,-0.935787862746722,0.3493824218265329,0.9362748972987285
Lgr4,4800.095962295968,0.12538248610920905,0.13227102706527336,0.8739211657650301,0.3821611872306016,0.9441331339461017
Ccdc34,792.0931654537063,-0.14336400412671663,0.1662321973220437,-0.7052221127382211,0.4806720222018916,0.9549085248205892
Ano3,483.95335195252534,0.16161734534820574,0.18579606407469923,0.7269046765128878,0.46728435219146436,0.9521876235863889
Lpcat4,7134.869222031274,-0.29962491132838975,0.14236915269470413,-2.0898682483444597,0.03662963652413365,0.41467010866194537
Nutm1,20.247300670475063,0.12392656031450935,0.17304625989744285,1.0778355831070823,0.2811071368000356,0.9019827294496737
Nop10,1066.7781466836484,0.1681649528799375,0.17154876157077759,1.067662976514743,0.28567256480764763,0.9038221184657953
Slc12a6,784.6513879876996,0.31039461754515224,0.15569038790822456,1.913486766936642,0.05568576599659808,0.5092203869270715
Emc4,764.8319911424073,0.08808986843522193,0.1570871821740417,0.5821816247784735,0.56044434911609,0.9623661691801567
Katnbl1,374.1804936057544,0.008661412731418645,0.1893503677395696,0.2560767880815253,0.7978915449669715,0.9748726632382589
Emc7,1045.4592985545546,0.10003886035019008,0.1634511662232022,0.516926124956476,0.6052077297623517,0.962376470787089
Aven,576.4744543561495,0.1375599949449305,0.19191238674073993,0.6832292189439043,0.49446201212420426,0.9574509540176206
Ryr3,22.25663871667685,0.14155779241010247,0.16259011473242535,1.3446388847002437,0.17874187970263516,0.8152555322243582
Fmn1,1076.192787264699,0.11881111684223092,0.14983267974929174,0.7417685349691384,0.45822758766450217,0.9509405016067857
Arhgap11a,748.4073631755407,0.018464012199088033,0.19364454578888235,0.4049976852045006,0.6854792124585302,0.9673119305076184
Aqr,1351.9319908075552,0.056494241816153846,0.18308491048502706,0.4355483431509424,0.6631644568457602,0.966945778105542
Zfp770,185.87520840876132,-0.03339912147828858,0.19311509255120488,0.12290636800935885,0.9021812429207328,0.987368839660342
Dph6,359.14452348357605,-0.10454384574214896,0.19448060944775583,-0.306892690932847,0.7589250525956258,0.9715512467124767
Meis2,7.699864306525282,0.09498386661740223,0.12056801281865745,0.4799095352406283,0.6312917207582817,0.9661379488643023
Spred1,1649.4128314993184,-0.08118065860100805,0.1510482794413546,-0.4345975596607796,0.6638545666706814,0.966945778105542
Fam98b,610.2109082159222,0.08478598813555338,0.18002392500899883,0.5739362030814537,0.5660109733476519,0.9623661691801567
Thbs1,993.9862101406756,-0.5365332635543802,0.16218947264270556,-2.9105045754669665,0.003608456833089294,0.09610214950347215
