gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Psmb10,850.2189021586177,-0.5496880536803198,0.16373385463983253,-3.137615151029115,0.001703283546793384,0.027741506583215787
Slc12a4,169.2551712882759,0.0032289980121727457,0.22793671941740698,-0.7016130551888591,0.482920507741452,0.7206711361646949
Dus2,156.17904120596316,0.11954226949928763,0.22220004156599987,0.46725723425698923,0.6403158494591144,0.8246167803598482
Ddx28,234.35963663760813,0.2697934587346067,0.2144455977348071,1.3775562540367683,0.16834033523608663,0.42300960297242457
Nfatc3,2151.433179504581,-0.030158044413047223,0.13924614868110877,-0.183527725155081,0.8543839666781486,0.9395366246808087
Esrp2,2477.610111004863,0.26962499568719583,0.161651017228916,1.4800929019490912,0.13884845557143333,0.38298499116258716
Pla2g15,124.37650851736467,-0.03037771027083293,0.21858445670039423,-0.47991556776548855,0.6312874310606069,0.8180495602107085
Slc7a6,501.558243391284,0.7883545334902926,0.21070111978929634,3.2963425687254637,9.795249584272055e-4,0.01870158417437333
Slc7a6os,450.1801928505896,0.3156126259850492,0.18497696510213543,1.6756175527468407,0.09381312842054015,0.3093765730915389
Prmt7,468.0233296213472,0.5962191245973854,0.2421017080975662,2.3144617775315806,0.020642405557262742,0.13644960625399905
Smpd3,4635.750853396144,-0.23516670296729664,0.2210332628405065,-1.0847033946496834,0.2780530438900902,0.5508647505232929
Zfp90,20.082115920039186,0.5718446098933824,0.2628489732274844,2.1107279560403778,0.034795701637231384,0.18220698204913868
Cdh1,35576.94778056374,-0.44518509750979923,0.13206216406555585,-3.316485222522821,9.115740813572289e-4,0.01783080609138462
Tango6,231.2941427291787,0.373498177932258,0.20524614102005523,1.5312939812126636,0.12569675241622397,0.3633269160393607
Has3,9.918741033977227,0.2751316647653794,0.2476164441191574,0.5478025286059012,0.5838275021711874,0.7906839496313021
Chtf8,2720.151818020723,0.3102883311421714,0.17945303326771334,1.6747514301038617,0.09398301205207235,0.3097102392871145
